id,name,set,cn,oid,cmc,ci,type
115400ae-a43b-4b3d-9ea0-be1e7224dea5,Bloodstained Mire,MH3,435,fc0707c7-d504-4ccf-a0d2-3eb6e26e7a57,0,,Land
11600105-56c6-4073-a4a6-8469030b39c9,Benalish Hero,LEA,4,4c81cfb7-8765-4e28-ae33-4287fa9a86cc,1,W,Creature — Human Soldier
1164f22f-2706-4f35-9f58-d0eb8c344396,Time Vault,LEB,275,99d4d99d-cf56-45aa-aa39-a250695612f2,2,,Artifact
1175b8f8-859f-4930-9725-2d2afea3703d,Sakashima's Student,SLD,2355,afcc68e2-3634-43ce-ae99-dd2ec735d146,4,U,Creature — Human Ninja
1177787f-bf1e-438b-9615-97d03b04128c,Greater Auramancy,SHM,7,e6e888ea-9935-4df2-a344-c54637e55f43,2,W,Enchantment
1183d4d7-094b-4024-ab1d-23c458cb7e71,Goldspan Dragon,SLD,1780,716b3ea2-45b7-4a8f-af72-de7f4e510eff,5,R,Creature — Dragon
11a1cfc1-0bfc-40e8-b57f-f267bf9b6542,"Sheoldred, the Apocalypse",PDMU,107p,34f34409-326d-4994-a0ea-1a69aa278f03,4,B,Legendary Creature — Phyrexian Praetor
11add837-7ee4-4104-b031-c161bce459ae,Lifetap,LEA,61,52ac09af-2aa7-4d80-be26-3e6a6efd5c23,2,U,Enchantment
11dca9ba-b27f-4af8-9962-3794e743886f,Ravages of War,PTK,17,265236d1-d96c-4424-835e-a0fe91c41170,4,W,Sorcery
120139f9-3dc5-482f-a70c-7c6a4f264c19,Grand Abolisher,SLD,1285,c749f23c-40c0-4159-b84c-a70cbb062c14,2,W,Creature — Human Cleric
120be808-ff3b-4fca-96a1-4db6b9825856,Quantum Riddler,EOE,72,58582fac-4c42-4a1c-9ab1-4a892b500da4,5,U,Creature — Sphinx
12164aee-6a27-4246-8d15-2d6dd20d92e9,Sacrifice,LEA,124,068b3692-411b-44d4-a7e9-005262760cfc,1,B,Instant
125a355d-bfcf-4125-aa6c-35e7dea6f63e,Abeyance,WTH,1,6300de53-6e71-4f0e-87e1-b0acd25c59a8,2,W,Instant
126ea71a-9a64-4d1e-a8ca-1efce3b8346f,The One Ring,LTR,451,3aa83ed2-f48b-4ce6-a614-2c54ddf50538,4,,Legendary Artifact
12926dc8-8e6f-4a47-a12b-4d674189615a,Nevinyrral's Disk,LEA,266,96230edf-568a-47dd-b877-9d92aa58fac8,4,,Artifact
13186bc9-8d9c-433b-ba15-121ef94dd68a,Conversion,LEA,15,a24e05fb-dffb-4400-b4ca-22fdde45e7a7,4,W,Enchantment
131cb967-9569-4fbf-8143-c410d3a94538,Shadowspear,THB,345,8b27326f-e7b8-4a4d-b589-df459246d19a,1,,Legendary Artifact — Equipment
133204e4-fef8-4851-aa50-c96ffa35b802,Mox Jet,LEB,263,0677f49e-f8bf-4349-af52-2ccde9287c2e,0,B,Artifact
133315bd-3c46-4eff-938e-4dba63631c1b,Control Magic,LEB,53,cd0d7141-46d2-4aa3-bc77-6b3b4513803e,4,U,Enchantment — Aura
135de5c7-6ac9-4b68-8f1a-97f120a4b125,Mishra's Workshop,ATQ,81,ba284fe6-bb29-455c-8321-9714a0cdc05e,0,,Land
13788423-db82-4e76-83ad-3f812a4d547a,Sol Ring,LTC,410,6ad8011d-3471-4369-9d68-b264cc027487,1,,Artifact
1381c8f1-a292-4bdf-b20c-a5c2a169ee84,Cavern of Souls,AVR,226,89ca686a-7c72-4d8f-9290-e89635624a83,0,,Land
13a68a17-22ee-47c9-870a-83e911862b94,Meekstone,LEA,260,5ba73182-30a7-4bad-9cb6-c0feecc2db33,1,,Artifact
13d7e352-4d01-4947-a76f-f8a01dd876cc,Thassa's Oracle,THB,308,1de1b591-a73f-4974-b507-8c63e07a0868,2,U,Creature — Merfolk Wizard
140d4a7b-95b6-4911-99b5-7e8586255fc7,Island,PALP,7,b2c6aa39-2d2a-459c-a555-fb48ba993373,0,U,Basic Land — Island
140e567c-6e4a-42b0-8084-d6c9695ae802,Wall of Stone,LEA,182,cd4cadb4-3156-49bd-b36e-12ba5c85938b,3,R,Creature — Wall
141451e7-eb21-48ab-bf9f-632f4ea632bc,Torment of Hailfire,SLD,2287,30a0a6c2-1fbb-4784-ab96-22611d57e62c,2,B,Sorcery
14c45416-a826-42e9-9967-8838158cf16d,The Wretched,LEG,121,27af77e5-6680-43d3-9202-40be9b5d14a0,5,B,Creature — Demon
14ffcd73-dfb2-4056-a7a4-d71c4c7c9ef7,Unholy Strength,SUM,133,090d88a9-7f2d-4bd1-a30a-7c48d05068be,1,B,Enchantment — Aura
153983dd-54dc-420d-9249-665b0d669614,Lotus Petal,PLST,TMP-294,32e5339e-9e4f-46f8-b305-f9d6d3ba8bb5,0,,Artifact
15c34447-b0f4-4fcc-b557-23c92850b31b,Archangel of Thune,2XM,5,4f2d4538-dc1d-4c09-964b-b0d7c240fb7d,5,W,Creature — Angel
15ce92a3-0d51-4c8e-bbce-d225021b4c35,"Cloud, Ex-SOLDIER",FIC,202,653f0452-5802-4639-86c2-1500c3964fcb,5,GRW,Legendary Creature — Human Soldier Mercenary
15faa763-b897-4e86-b094-73f3236291a9,Verdant Catacombs,MM3,249,67d60b24-d429-4ded-90d9-06e49f28c396,0,,Land
160cf235-6463-4e16-a426-8b5be76b10d2,Mana Crypt,PHPR,5,2c63e4e1-89d2-4bc6-a232-94e75c4b1c8a,0,,Artifact
16114a68-58d1-4aad-9b3a-890e9c84b253,"Sun Ce, Young Conquerer",PTK,55,93b0185c-b86f-4137-bc6d-96212eee1708,5,U,Legendary Creature — Human Soldier
16779471-4636-4a10-9c6a-3eb5fac405ef,Stasis,4BB,104,a8cf1379-0195-4e11-b994-481ef1284245,2,U,Enchantment
1685e8ee-1c6a-4d9c-8ca7-e08590089818,Timber Protector,LTC,533,9bc8a69b-6065-4ef7-a580-adb1e7c72ef4,5,G,Creature — Treefolk Warrior
16b4d0a8-3270-4e53-9f1d-90f995c3b712,Worldly Tutor,DMR,442,e8863518-0bfa-49c3-8c6e-6c9116a81051,1,G,Instant
16c8d2fa-54a7-46e8-980c-905258497c90,Arid Mesa,ZEN,211,c5acf2a5-40f4-433d-a74d-1cb56c521464,0,,Land
16cbac60-fd88-4369-942e-e8a1d16f7300,Tundra,FBB,289,02418479-9455-417f-a6a1-004356faff37,0,UW,Land — Plains Island
16cd79f1-88dd-40a0-b348-6eb6757e3b13,Goblin Lackey,SLD,1311,213fbbdd-f1bc-4bba-9124-7b26e9a706c8,1,R,Creature — Goblin
16ead969-8ba4-4587-a68d-47730943605e,Old Gnawbone,AFR,296,dff3f4c7-f792-4ca3-9b0a-0738e70664d9,7,G,Legendary Creature — Dragon
17518e8e-46ad-4730-b10b-b8875c0536b6,Dolmen Gate,SLD,1806,d53d000f-c92f-4d70-ae60-8be3791da8a2,2,,Artifact
175e21a3-00f7-4c51-8a8e-fbfd7089efda,Scapeshift,M19,201,c235015e-a7a9-4f8d-bf4a-cf68b3847f83,4,G,Sorcery
176f84c6-aa5e-449c-bd2b-cc91a898f0c7,Meddling Mage,PLS,116,a5d02339-9f6d-486e-87d8-5ec2274cf680,2,UW,Creature — Human Wizard
17788434-47c5-4290-8555-adc8171d55cd,Sylvan Library,DMR,350,92eed395-62ca-4293-882b-8565c40daab5,2,G,Enchantment
17c6ba55-2470-4dde-a7fa-137a60716c96,Scalding Tarn,MH2,439,cb027150-848c-4a66-88ad-e20222304dd8,0,,Land
17db2b6a-eaa8-4a08-9e86-370bbd058574,Bayou,LEB,279,b76d1ae6-ad1d-4bac-b4c3-2e03e0e84d9b,0,BG,Land — Swamp Forest
17f4d2a5-bb85-4662-b2dd-a363ec7eab9b,Sphere of Resistance,EXO,139,09c96077-3804-4f12-a613-5bebc5e0413f,2,,Artifact
17f91d5f-b717-4ff4-a598-6d57c22dd802,Cabal Coffers,HOP,132,7358e164-5704-4e78-9b21-6a9bf2a968ce,0,B,Land
17fc3a85-c6b9-4fd2-a6a2-d3210708e5ea,Hazezon Tamar,LEG,230,d298df4e-7b60-4495-9773-cc81954b7dd9,7,GRW,Legendary Creature — Human Warrior
17fc8e0f-6dba-40d6-a6f9-3eb505059727,Cavern of Souls,PLCI,269p,89ca686a-7c72-4d8f-9290-e89635624a83,0,,Land
180679fa-b820-4793-8f2e-a2d8791192d5,Fierce Guardianship,SLD,1823,d09c9cba-fdd2-479b-ad5d-d05181c3e3f9,3,U,Instant
1825a719-1b2a-4af9-9cd2-7cb497cd0317,Force of Negation,2X2,50,ac2173f9-f223-440a-9231-fd98762bdc6f,3,U,Instant
18348df2-9037-4db4-bddb-76dc933229bf,Elephant Graveyard,ARN,74,8ada7388-fd8b-434c-a17a-bce19cf3e615,0,,Land
18381713-3f20-4d5d-8cd4-f3d1fdfad4f4,Kodama's Reach,SLD,371,1593ea18-2f2f-4ab4-83fb-6ccc0bec8a90,3,G,Sorcery — Arcane
1858ac51-e6a7-48d7-8759-166070ca13d8,Invisibility,LEA,59,de26b0c6-dfb7-45a8-9d7f-f8d45522d675,2,U,Enchantment — Aura
18607bf6-ce11-41cb-b001-0c9538406ba0,Khabál Ghoul,ARN,30,cb558dda-0c05-426d-aedc-bc07cc54db76,3,B,Creature — Zombie
186fd917-8d65-4de5-8546-a32a5f6d3bab,Winds of Change,LEG,172,f525cf10-e24c-4c46-9a13-6f8579d09d50,1,R,Sorcery
1875542d-8a51-48e2-a2f2-ccef96a7aa77,Smoke,SUM,178,8aa97d25-cd51-4ceb-b7eb-af64f0914a8c,2,R,Enchantment
18787a2d-6688-47e9-94bc-ccf229df823f,All Hallow's Eve,LEG,88,ebed900f-6de3-4ae7-9795-fae34882298d,4,B,Sorcery
188b275f-a17a-4ee5-93eb-e7ed6e6346bc,Fork,FBB,153,50c53ae0-51ba-4046-ac74-87c65e688032,2,R,Instant
18a1bb9e-006c-495e-8f99-d451183d2669,Food Chain,MMQ,246,5c8e5092-962e-49ef-ab82-8434e475e4e7,3,G,Enchantment
18adbda4-8d36-47cd-afbc-c785aaa8ed80,Blightsteel Colossus,2XM,235,e80772e2-8623-4094-81a2-70828b2b151c,12,,Artifact Creature — Phyrexian Golem
18bd50f2-c3ba-4217-a2d5-bb771e199706,Vampiric Tutor,CMR,156,ededbdae-d9dc-4206-9335-d7158f2d7700,1,B,Instant
18cc2bc6-12bb-4795-b2b2-9d414823b773,Warg Rider,LTR,826,3f4dd9e2-6460-413e-a3b8-96b20bf57f8b,5,B,Creature — Orc Warrior
18e286b0-b4c4-4b42-ba11-2eec962fee8c,Isolated Chapel,SLD,739,7e5d9efe-48a9-434b-bb09-056e0e09cc9a,0,BW,Land
18f53d47-fd5c-41de-8d7a-490c1b529f4f,Ancient Gold Dragon,CLB,376,44cb725a-72fc-4e0d-b966-f0b6d33f6b79,7,W,Creature — Elder Dragon
19080c3f-67fa-4f98-9b5a-ede8579823d6,Lightning Greaves,SLD,99,ca204b66-8d0c-431a-8d34-282f7c2d17da,2,,Artifact — Equipment
193071fe-180b-4d35-ba78-9c16675c29fc,"Sea Gate Restoration // Sea Gate, Reborn",ZNR,76,4a8d41fe-e04d-484b-a7d1-19be311e6ca7,7,U,Sorcery // Land
1941cf19-b1f6-4148-a1de-6d03531f2f1c,Serra Angel,2ED,40,4b7ac066-e5c7-43e6-9e7e-2739b24a905d,5,W,Creature — Angel
19499cb7-eccb-4e69-af32-6002d447a160,Mana Vault,LEA,259,736892cb-a34b-4bb9-b56c-e26e3db207a2,1,,Artifact
1954e618-b4ac-48d8-9218-b29878bae710,Goblin King,2ED,155,d236b3fc-0d3f-4d99-875d-e32a33fe5767,3,R,Creature — Goblin
1982f910-a9bd-4e94-a187-84381b22aacc,The Soul Stone,SPM,66,92cfba68-12f6-4f97-9187-0f6a39656a0f,2,B,Legendary Artifact — Infinity Stone
19992dbd-7a6a-43d3-b1db-01716b2eed27,Commander's Plate,CMR,305,cae166de-e681-40a0-83a8-3c17cf40e2fc,1,,Artifact — Equipment
199e3667-33be-415f-8f10-1c42a78d7637,"Liliana, Dreadhorde General",WAR,97★,5e958212-6a5b-4288-8d31-f1572619d7dc,6,B,Legendary Planeswalker — Liliana
19e1224f-82cb-4f41-8739-f880cba61bbb,"Urborg, Tomb of Yawgmoth",PLC,165,db6174d7-211d-4817-b8e4-8384594c83f9,0,,Legendary Land
1a5fe13b-f719-446f-8651-9d5ee36abdb1,Regeneration,SUM,213,89390a33-b289-4edd-a114-6616e49a49c2,2,G,Enchantment — Aura
1a708266-e3e9-4d25-a75b-80671bf36f5e,Nazgûl,LTR,724,48a62778-7c11-486f-a0e1-020c283a7ef9,3,B,Creature — Wraith Knight
1a96315d-edc6-4d68-a260-d14f61281dc1,Mountain,LEA,293,a3fb7228-e76b-4e96-a40e-20b5fed75685,0,R,Basic Land — Mountain
1aa28b92-6e79-4907-af6b-e153eb60f567,Temple Garden,RVR,300,f413a83d-a40d-434c-b20a-4c707c0527fa,0,GW,Land — Forest Plains
1aae46bb-15d3-4049-9eae-86c6c5b5dcff,"Heliod, Sun-Crowned",SLD,214,63e596a2-9126-4af6-8782-c38687d664ad,3,W,Legendary Enchantment Creature — God
1ac01fff-4de6-4783-9489-4127e25bc641,Prismatic Vista,ZNE,27,032b8a0d-491a-4a12-ab9f-689010054d5b,0,,Land
1ac9577f-dd41-4e1a-a96b-6b615297425a,"Nykthos, Shrine to Nyx",PLST,THS-223,84dc18f0-8225-4b40-a165-b10321e41769,0,,Legendary Land
1b15d04c-62cb-4704-8cc7-9842cef27a1b,Mana Echoes,ONS,218,369e90e5-a31b-49cc-b594-8a853f244be1,4,R,Enchantment
1b234fee-a2b6-4661-9f98-4da6fc26aebc,"Tamiyo, Inquisitive Student // Tamiyo, Seasoned Scholar",MH3,443,1ed9e351-0000-4b75-8ecb-d15bd88df68a,1,GU,Legendary Creature — Moonfolk Wizard // Legendary Planeswalker — Tamiyo
1b258c47-48b8-4787-9af7-1635cc17dff6,Galadriel's Dismissal,HOC,16,e46d0b57-5eec-4ab6-b9a7-a5c5cc01cc34,1,W,Instant
1b342dd3-09b9-4108-bf12-a65d4cef4eb9,Power Sink,LEA,72,39412e6d-2837-4729-abf9-e64a5ba87e40,1,U,Instant
1b486b75-4680-4a94-af8c-c1c335c9782b,Sire of Seven Deaths,FDN,292,a15547d0-bbcb-41ee-a9ae-8325a9e7fe1f,7,,Creature — Eldrazi
1b93ce48-219c-49ea-9ad0-b7357bea4606,Tundra,LEB,285,02418479-9455-417f-a6a1-004356faff37,0,UW,Land — Plains Island
1bd40caa-0cbb-426d-a988-1d826988e707,Battle Angels of Tyr,CLB,370,c2bd0c24-3973-48bc-a591-3779e3640c5d,4,W,Creature — Angel Knight
1bea2eb6-dfae-4bdc-9ab3-b2b491c69c59,Karma,LEB,27,fac4da47-f0b2-4b57-9703-e0ed100d3499,4,W,Enchantment
1c1a1278-b221-4d31-8625-062f96453b6b,Evil Presence,SUM,110,3d8ac41c-0566-48b2-a744-39db2f72272c,1,B,Enchantment — Aura
1c3fc61c-c26e-47f3-a1eb-f6f10f8469e2,Exploration,2XM,351,0c2841bb-038c-4fbf-8360-bc0a1522b58d,1,G,Enchantment
1c473253-3992-4cc1-8b46-5d1da308c537,Imperial Recruiter,PTK,113,4d6a1391-817a-4ddc-840d-886b138eeb3f,3,R,Creature — Human Advisor
1c4b515f-732d-415a-bc1e-6f1022150ebd,Passionate Archaeologist,CLB,633,6299d18e-a6a7-414c-85c0-d57a8e7d2627,2,R,Legendary Enchantment — Background
1c829d83-d5b8-4be7-80f7-55b42f52b309,Reset,LEG,73,4faa5a70-ac0c-4a29-8bec-218a35a29fdf,2,U,Instant
1c9675fb-1a89-420f-aea8-50e0642f549c,Enlightened Tutor,DMR,6,c5229c17-b7be-4b05-b683-f2277edc4849,1,W,Instant
1cb16046-10bf-433a-acaf-7127c0954a1c,Three Tree City,BLB,340,da3b17a2-e1e1-44e9-b9b1-ae54a92037db,0,,Legendary Land
1cb9d405-f2b5-4e10-a405-feafd2a87d90,Elvish Archers,LEA,191,534ce8e2-53a1-407c-9881-d3b5347d43c3,2,G,Creature — Elf Archer
1cdd8e69-5a71-4933-914e-dfede7b1ac93,Doubling Season,CMM,283,01546b7d-a233-4176-8843-d732074dc5b6,5,G,Enchantment
1d2750d1-ca70-4a36-bff3-bc95faf2f58b,Icetill Explorer,PEOE,192p,109cdefd-e8cc-4ac7-b6ba-2cfdef8d780f,4,G,Creature — Insect Scout
1d842f91-a04c-4b11-8ac9-0c0536b82d03,Cavern of Souls,LCI,345,89ca686a-7c72-4d8f-9290-e89635624a83,0,,Land
1d8b9830-2b79-44d1-a2f7-964194521d9e,White Ward,SUM,45,860468b3-625a-4663-a5ae-336ae10fc7d0,1,W,Enchantment — Aura
1db2c9c2-e087-45b9-8cc8-e0bd3f333ed8,Hew the Entwood,LTR,737,8818bbf8-58ec-4070-a81a-c7ce248057ab,5,R,Sorcery
1dba16d3-292d-430c-88cc-c49ded13effb,Earthquake,2ED,147,9a40614b-50a3-422c-849e-53c8b7d3d204,1,R,Sorcery
1ddfceae-b9d0-4de8-aaf1-c12f780536c6,Taiga,FBB,287,22e3cf1d-3559-4ce1-954c-8dc815342979,0,GR,Land — Mountain Forest
1df4c9a2-8d26-4075-8ee1-b5b848ef5e31,Grizzly Bears,SUM,201,14c8f55d-d177-4c25-a931-ebeb9e6062a0,2,G,Creature — Bear
1df66b60-9107-44d8-a013-24732b226c16,The Great Henge,PELD,161p,78427103-9543-41fb-b6d4-72963fe87275,9,G,Legendary Artifact
1df7007b-9e17-4957-8f52-fa78ba7721b4,Goblin King,FBB,155,d236b3fc-0d3f-4d99-875d-e32a33fe5767,3,R,Creature — Goblin
1df98d4a-0f11-4064-a113-54ab14b9b3eb,"Animar, Soul of Elements",A25,196,725880b2-1675-414f-b61b-cf6533797dbf,3,GRU,Legendary Creature — Elemental
1e03d335-d259-4ab4-814f-9333cfd3afc9,Preacher,DRK,16,d5ea9176-30c1-4152-9086-322f39245f46,3,W,Creature — Human Cleric
1e07f838-a813-43aa-9bcf-9f62797d7313,Darksteel Monolith,CMM,778,fdd3482d-7bce-411b-80c4-956a12fc143d,8,,Artifact
1e10013c-0dbc-4153-8937-f612ffd93d2f,Winter Orb,FBB,280,1dcbd583-3388-4b34-a7cd-131648aa6abd,2,,Artifact
1e180975-c62e-46a8-bb22-e4fcbfcb5e3e,Ponder,SLD,7119,02090581-61aa-4348-ad57-451be8ee91c2,1,U,Sorcery
1e1f470f-1194-4a87-ab6e-3574f5731642,Field of the Dead,SLC,6,aa959340-c869-4caa-92c7-572bd8d23eef,0,,Land
1e3fe454-a3b3-4fcf-8d00-5bdfe077298e,Psychic Venom,SUM,76,a60422e8-f2f4-4c37-a0f4-eedad27eb08c,2,U,Enchantment — Aura
1e5e5f25-41c8-4626-bb14-a121167a9d79,"Narset, Parter of Veils",SLD,1041,ab26fbe2-e808-48b9-8d0d-3fbb6c3d554f,3,U,Legendary Planeswalker — Narset
1eb2e494-1414-4d1f-91d2-7cb20acdb128,Dancing Scimitar,ARN,61,82b13601-d460-45c5-94a1-07e146d463a9,4,,Artifact Creature — Spirit
1eb3178b-dac5-4b34-9d3e-4f5a170d1c87,Mox Sapphire,LEB,266,d5ed1233-df87-4b90-8918-13922ec95249,0,U,Artifact
1eb34f51-0bd2-43c3-af95-2ce8dabcc7bb,Twinflame Tyrant,FDN,97,321b5cc6-8df6-4292-97a0-a6a3a22f3b55,5,R,Creature — Dragon
1ecc64b6-6f2c-4b20-aa80-54cc47382606,Thoughtseize,SLD,1117,edd8d1e8-be43-4c38-bb3a-83081fbaf0b5,1,B,Sorcery
1eced352-d49c-4e91-a368-52904d77a69d,Black Knight,LEB,95,9456c5b6-946d-403a-8ed0-dff9f921d98c,2,B,Creature — Human Knight
1ee65b44-eeb6-418b-b022-a0aef587c738,Serra Ascendant,M11,28,27ad3e00-6ffb-48f7-8469-8868d066d1e2,1,W,Creature — Human Monk
1f152529-8aa7-4f5a-87e9-09c1e521520b,Arcane Signet,SLD,1919,0bc7f093-bef0-4f1a-852c-4b75ebf54838,2,,Artifact
1f35877c-e66c-4ef0-842a-f68cd233ae4b,Underground Sea,3ED,290,4b22be3a-8ce1-47d1-b82e-6c3ccfb0548b,0,BU,Land — Island Swamp
1f372950-6693-4838-80ef-8fd9aa3e0349,Gate to Phyrexia,ATQ,16,bbb005de-bbba-458e-87c1-912a004e80da,2,B,Enchantment
1f4b6f5a-1ba2-409d-9b9b-91e2c1470f62,Tsunami,LEB,222,ef2b1565-7b02-4cab-9031-beb1701ee929,4,G,Sorcery
1fadf1e3-4f4f-4f58-b8a9-11e14bb550f8,Cyclonic Rift,C14,104,d75b9c82-1b49-4c3e-a1b5-aeef57d6644b,2,U,Instant
1fbb4493-23db-4c91-a3e0-17b139f5d00f,Gitaxian Probe,SLD,2067,1d67f5ff-1fce-45e5-b6a1-416c569351e2,1,U,Sorcery
1fc6b109-4657-4e9e-82f3-53ddd56aef1c,Arcane Signet,SLD,1492,0bc7f093-bef0-4f1a-852c-4b75ebf54838,2,,Artifact
1fdf9438-fd5f-4638-8f41-dae35ae8f257,"Elspeth, Storm Slayer",TDM,398,f78af825-023a-42e9-8374-5c52303a1417,5,W,Legendary Planeswalker — Elspeth
1ffb0ecd-1326-43d8-9a68-39bc238e5d3c,"Thassa, Deep-Dwelling",SLD,1279,2396299a-c031-4020-b13e-1f9bf9d64511,4,U,Legendary Enchantment Creature — God
20094a0c-ea67-4c62-811a-5225f70d41f4,Kaalia of the Vast,SLD,1563,cb8d80c9-ed58-4f2d-aa8c-c383370c7f1a,4,BRW,Legendary Creature — Human Cleric
2050d414-71c7-4c42-a1ff-4c04068ba7f2,Metalworker,UDS,135,9ed9accb-9f0c-40fa-aeea-2d1e1c9d1bd1,3,,Artifact Creature — Construct
205c4689-8b02-4d40-9274-3c1fcafa8b82,Cyclonic Rift,RTR,35,d75b9c82-1b49-4c3e-a1b5-aeef57d6644b,2,U,Instant
2064a0d6-3739-4466-9657-be694c0eb6e1,Cyclonic Rift,RVR,419,d75b9c82-1b49-4c3e-a1b5-aeef57d6644b,2,U,Instant
2073ca8b-2bca-4539-94d7-989da157e4b8,Armageddon,POR,5,c9ed8b01-959a-47d6-891e-0abbdccf6e4f,4,W,Sorcery
209c591a-4ab2-4e89-9523-a7b766cf4e51,Ouroboroid,EOE,201,50d6fd91-23d3-4d32-804f-6233e4386904,4,G,Creature — Plant Wurm
209f7479-b3a0-4c27-9602-78babb8d2e99,Caverns of Despair,LEG,136,a1034a02-36cf-4586-a001-9dc3fb76e904,4,R,World Enchantment
20b7357c-7afc-466a-b74c-a7a8a4c5a4b1,Crucible of Worlds,SLD,2110,33c722cf-b4bf-431f-aefd-ee96241a7fbf,3,,Artifact
20b7cb55-16bf-4329-a711-3dbcdaab728b,"Thor, God of Thunder",MSH,369,2842217a-173e-4879-8b25-fefe2fc1123f,5,R,Legendary Creature — God Warrior Hero
20bb8c55-4b0b-425f-8201-b54fa2fdde86,"The Theorist, Jace Beleren",FRA,43,89a6e876-0b00-4671-9652-766fd7ef9bf2,4,U,Legendary Planeswalker — Jace
20c9c856-af15-40b1-a799-1c2066df2099,Doubling Season,2XM,350,01546b7d-a233-4176-8843-d732074dc5b6,5,G,Enchantment
20d5059a-60a4-4135-863f-85a48bff8731,Animate Dead,LEB,93,c0d8fef4-65f4-4769-982d-b397d2b7e977,2,B,Enchantment — Aura
20d666ef-39bf-4fbf-8201-5f1056539da2,Blue Elemental Blast,LEA,49,65e1558c-6b09-4ddc-b520-f19f4fb972af,1,U,Instant
21004958-2c7e-4a55-bc80-411c4d780106,Terror,LEA,130,b81f041d-98db-4408-9472-c483e4a502bc,2,B,Instant
210c4a90-fc7a-4c76-aeaa-20a005e45386,Lord of Atlantis,LEA,62,cc7f290f-ca00-4285-9bdb-4b4402444f30,2,U,Creature — Merfolk
21152782-15ac-47c1-affe-1bf093ecb79e,Nevinyrral's Disk,FBB,267,96230edf-568a-47dd-b877-9d92aa58fac8,4,,Artifact
2135ac5a-187b-4dc9-8f82-34e8d1603416,"Boseiju, Who Endures",NEO,266,bf1341dd-41a3-49f6-87ec-63170dde4324,0,G,Legendary Land
2138dfbb-a4e3-49db-b908-95d0b2b7e82f,Urza's Saga,MH2,380,4c6a0c30-b547-4eff-8ff4-0ca25803c076,0,,Enchantment Land — Urza's Saga
214828eb-434c-47ed-b4af-faaa6c784fb4,Reconnaissance,SLD,1575,32599d7c-243b-447b-9d5d-e8e29830ac61,1,W,Enchantment
214ec172-bd8a-42ec-9fb0-282e8f7b1cc2,Ankh of Mishra,FBB,233,63c1eda1-3e6f-4e9c-adf3-a43164df98bb,2,,Artifact
21551cb6-3a53-42dd-9bbd-4bc56304d6d3,Force of Nature,LEA,194,e3c4c27d-f263-4c69-a4fe-2928136ff68b,6,G,Creature — Elemental
21755311-ccad-4d86-ba47-0060a6c4cfff,Fellwar Stone,SLD,2557,95560508-7ac9-4be9-8a3f-3c7d5b52807b,2,,Artifact
2183848b-c0ad-46a0-a017-e60210c4c6b7,Copy Artifact,SUM,53,80bc56a9-40e0-48da-ae86-190e39c8a4a3,2,U,Enchantment
2189b1cb-94c4-4477-a5ef-17a1ae2c6708,Ancient Tomb,PLST,TMP-315,23467047-6dba-4498-b783-1ebc4f74b8c2,0,,Land
21b7cbae-6647-4f36-b02d-5535ac88b1a6,Mox Ruby,2ED,265,ed85fa82-e4fa-434b-92a8-36b6075708d1,0,R,Artifact
21f348f7-f14a-4752-a4d1-d8becffa1ba8,Bone Miser,PLST,C19-15,3984e5f6-8643-4104-aa9c-18d474e07801,5,B,Creature — Zombie Wizard
21fd184c-326e-4045-86e4-5867bc7579c0,Old Gnawbone,PLST,AFR-197,dff3f4c7-f792-4ca3-9b0a-0738e70664d9,7,G,Legendary Creature — Dragon
220a03ca-8c9b-4acb-821d-f6577fbb20fb,Wanderlust,LEA,226,73bddfdb-d1fb-4038-b676-201f6b82beb0,3,G,Enchantment — Aura
222cfbec-8839-43fa-95a0-2ea91b59515c,Necropotence,5ED,182,94a844d2-0574-45a7-b347-e0e329767c42,3,B,Enchantment
225e3cc6-34d0-4f81-9f49-162d97e2ea59,"Ulamog, the Infinite Gyre",ROE,12,b817bc56-9b4d-4c50-bafa-3c652b99578f,11,,Legendary Creature — Eldrazi
2271862c-b1df-45f8-bb19-ae4b8ab0739e,Teferi's Protection,PLST,C17-8,0d4ecdb1-ec90-497f-a7a4-1c68092b8757,3,W,Instant
228abefc-9f64-4d64-ad58-41b0201eb82e,Commander's Plate,SLD,1733,cae166de-e681-40a0-83a8-3c17cf40e2fc,1,,Artifact — Equipment
228b4677-a00f-47f9-819b-88c003ac080b,Unearth,SLD,2191,4e0b647a-6e1a-421b-bca9-8d5e346bda80,1,B,Sorcery
229ecfc9-8d6b-4fdb-9001-64dc3e4e7a3f,Scalding Tarn,MH2,478,cb027150-848c-4a66-88ad-e20222304dd8,0,,Land
22b5b5ef-9b8d-4ace-86db-21ce00b29928,Prismatic Vista,SLD,2699,032b8a0d-491a-4a12-ab9f-689010054d5b,0,,Land
22b85759-532d-4632-a2e0-c598597133a8,Mountain,PARL,4,a3fb7228-e76b-4e96-a40e-20b5fed75685,0,R,Basic Land — Mountain
22cd80dd-1c57-423c-81e2-9a956901565f,Sword of Fire and Ice,2XM,365,2ccdc60a-49a9-44b9-a7af-0ebf18b26785,3,,Artifact — Equipment
22d1b078-9175-45ab-8fbe-ed4af2abde1f,"Toph, Earthbending Master",TLE,145,ad5d3e7e-bf8c-4fa3-a81e-1523aec2585f,4,G,Legendary Creature — Human Warrior Ally
